name,description,PCS/SET/DOZ,PRICE PER,,PRICE,PRICE ,UNIT,,,price,,,isHidden,shopId,categoryId
Cello Qube Rectangle Lunch Carrier,( 1 x 48pcs ),48,"  203,390 ","  36,610 ","  240,000 "," 5,000 ",PC,  0.15 ,"  36,000 ","276,000.00","  36,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Qube Square Lunch Carrier,( 1 x 84pcs ),84,"  355,932 ","  64,068 ","  420,000 "," 5,000 ",PC,  0.15 ,"  63,000 ","483,000.00","  63,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Ranger III  Lunch Carrier,( 1 x 18pcs ),18,"  427,119 ","  76,881 ","  504,000 "," 28,000 ",PC,  0.15 ,"  75,600 ","579,600.00","  75,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Ranger IV  Lunch Carrier,( 1 x 14pcs ),14,"  415,254 ","  74,746 ","  490,000 "," 35,000 ",PC,  0.15 ,"  73,500 ","563,500.00","  73,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Ranger V  Lunch Carrier,( 1 x 12pcs ),12,"  406,780 ","  73,220 ","  480,000 "," 40,000 ",PC,  0.15 ,"  72,000 ","552,000.00","  72,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Relish 3  Lunch Carrier,( 1 x 40pcs ),40,"  508,475 ","  91,525 ","  600,000 "," 15,000 ",PC,  0.15 ,"  90,000 ","690,000.00","  90,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Relish 4  Lunch Carrier,( 1 x 36pcs ),36,"  579,661 ","  104,339 ","  684,000 "," 19,000 ",PC,  0.15 ,"  102,600 ","786,600.00","  102,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Relish 5  Lunch Carrier,( 1 x 24pcs ),24,"  488,136 ","  87,864 ","  576,000 "," 24,000 ",PC,  0.15 ,"  86,400 ","662,400.00","  86,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Senate 2  Lunch Carrier,( 1 x 18sets ),18,"  442,373 ","  79,627 ","  522,000 "," 29,000 ",SET,  0.15 ,"  78,300 ","600,300.00","  78,300 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Senate 4  Lunch Carrier,( 1 x 12sets ),12,"  386,441 ","  69,559 ","  456,000 "," 38,000 ",SET,  0.15 ,"  68,400 ","524,400.00","  68,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Spice 3  Lunch Carrier,( 1 x 24pcs ),24,"  406,780 ","  73,220 ","  480,000 "," 20,000 ",PC,  0.15 ,"  72,000 ","552,000.00","  72,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Super Executive 3  Lunch Carrier,( 1 x 36pcs ),36,"  305,085 ","  54,915 ","  360,000 "," 10,000 ",PC,  0.15 ,"  54,000 ","414,000.00","  54,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cello Super Executive  4  Lunch Carrier,( 1 x 30pcs ),30,"  317,797 ","  57,203 ","  375,000 "," 12,500 ",PC,  0.15 ,"  56,250 ","431,250.00","  56,250 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ceramic Dazzle 6pcs set,( 1 * 6 sets ),6,"  44,746 ","  8,054 ","  52,800 ","  8,800 ",SET,  0.15 ,"  7,920 ","60,720.00","  7,920 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ceramic Sizzle 6pcs set,( 1 * 6 sets ),6,"  55,932 ","  10,068 ","  66,000 ","  11,000 ",SET,  0.15 ,"  9,900 ","75,900.00","  9,900 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Chekeche,( 1 * 18 doz ),18,"  274,576 ","  49,424 ","  324,000 ","  18,000 ",DOZ,  0.15 ,"  48,600 ","372,600.00","  48,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Choteo 1,(1 * 120 pcs),120,"  35,593 ","  6,407 ","  42,000 ",  350 ,PC,  0.15 ,"  6,300 ","48,300.00","  6,300 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Choteo 2,(1 * 120 pcs),120,"  45,763 ","  8,237 ","  54,000 ",  450 ,PC,  0.15 ,"  8,100 ","62,100.00","  8,100 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Choteo 3,(1 * 120 pcs),120,"  58,475 ","  10,525 ","  69,000 ",  575 ,PC,  0.15 ,"  10,350 ","79,350.00","  10,350 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cloth Cliper,(1 * 18 sets),18,"  61,780 ","  11,120 ","  72,900 ","  4,050 ",SET,  0.15 ,"  10,935 ","83,835.00","  10,935 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cloth pegs,(1 * 120 doz),120,"  71,186 ","  12,814 ","  84,000 ",  700 ,DOZ,  0.15 ,"  12,600 ","96,600.00","  12,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Colander - Oval,( 1 * 30 pcs ),30,"  34,958 ","  6,292 ","  41,250 ","  1,375 ",PC,  0.15 ,"  6,188 ","47,437.50","  6,188 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Colander - Round,( 1 * 50 pcs ),50,"  38,136 ","  6,864 ","  45,000 ",  900 ,PC,  0.15 ,"  6,750 ","51,750.00","  6,750 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Colander - Small,(1 * 240 pcs),240,"  50,847 ","  9,153 ","  60,000 ",  250 ,PC,  0.15 ,"  9,000 ","69,000.00","  9,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Prince Colander,(1 * 30 sets),30,"  61,017 ","  10,983 "," 72,000 "," 2,400 ",SET,  0.15 ,"  10,800 ","82,800.00","  10,800 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Colander 30,(1 * 100 pcs),100,"  116,525 ","  20,975 ","  137,500 ","  1,375 ",PC,  0.15 ,"  20,625 ","158,125.00","  20,625 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Colander 8,( 1 * 96 pcs ),96,"  32,542 ","  5,858 ","  38,400 ",  400 ,PC,  0.15 ,"  5,760 ","44,160.00","  5,760 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Combo Lunch Box,( 1 * 60 pcs ),60,"  58,475 ","  10,525 ","  69,000 ","  1,150 ",PC,  0.15 ,"  10,350 ","79,350.00","  10,350 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jumbo Lunch Box,( 1 * 48 pcs ),48,"  65,085 ","  11,715 ","  76,800 ","  1,600 ",PC,  0.15 ,"  11,520 ","88,320.00","  11,520 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Combo Tiffin - 3 pcs ,( 1 * 36 pcs ),36,"  76,271 ","  13,729 ","  90,000 ","  2,500 ",PC,  0.15 ,"  13,500 ","103,500.00","  13,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Compass Box,( 1 * 72 pcs ),72,"  39,661 ","  7,139 ","  46,800 ",  650 ,PC,  0.15 ,"  7,020 ","53,820.00","  7,020 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cup board (cabinet) - Novelty big,( 1 * 1 set ),1,"  152,542 ","  27,458 ","  180,000 ","  180,000 ",SET,  0.15 ,"  27,000 ","207,000.00","  27,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cup board (cabinet) - Novelty compact,( 1 * 1 set ),1,"  38,136 ","  6,864 ","  45,000 ","  45,000 ",SET,  0.15 ,"  6,750 ","51,750.00","  6,750 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cup board (cabinet) - Novelty Large,( 1 x 1set ),1,"  127,119 ","  22,881 "," 150,000 "," 150,000 ",SET,  0.15 ,"  22,500 ","172,500.00","  22,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cutting Board Large,( 1 * 12 pcs ),12,"  80,847 ","  14,553 ","  95,400 ","  7,950 ",PC,  0.15 ,"  14,310 ","109,710.00","  14,310 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cutting Board medium,( 1 * 12 pcs ),12,"  61,525 ","  11,075 ","  72,600 ","  6,050 ",PC,  0.15 ,"  10,890 ","83,490.00","  10,890 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cutting Board small,( 1 * 12 pcs ),12,"  55,932 ","  10,068 ","  66,000 ","  5,500 ",PC,  0.15 ,"  9,900 ","75,900.00","  9,900 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cuttlery Stand,( 1 * 36 pcs ),36,"  38,593 ","  6,947 ","  45,540 ","  1,265 ",PC,  0.15 ,"  6,831 ","52,371.00","  6,831 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cuttlery tray,( 1 * 72 pcs ),72,"  60,407 ","  10,873 ","  71,280 ",  990 ,PC,  0.15 ,"  10,692 ","81,972.00","  10,692 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Cycle Ring,( 1 * 24 doz ),24,"  70,169 ","  12,631 ","  82,800 ","  3,450 ",DOZ,  0.15 ,"  12,420 ","95,220.00","  12,420 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Easy Lock 2128A (big),( 1 * 36 pcs ),36,"  228,814 ","  41,186 ","  270,000 ","  7,500 ",PC,  0.15 ,"  40,500 ","310,500.00","  40,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
First Aid Box (Vanity Box),(1 * 20 pcs),20,"  102,542 ","  18,458 ","  121,000 ","  6,050 ",PC,  0.15 ,"  18,150 ","139,150.00","  18,150 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Fish Potty,( 1 * 24 pcs ),24,"  43,729 ","  7,871 ","  51,600 ","  2,150 ",PC,  0.15 ,"  7,740 ","59,340.00","  7,740 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Funnel 1,(1 * 120 pcs),120,"  20,339 ","  3,661 ","  24,000 ",  200 ,PC,  0.15 ,"  3,600 ","27,600.00","  3,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Funnel 2,(1 * 120 pcs),120,"  25,424 ","  4,576 ","  30,000 ",  250 ,PC,  0.15 ,"  4,500 ","34,500.00","  4,500 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Funnel 3,(1 * 120 pcs),120,"  42,203 ","  7,597 ","  49,800 ",  415 ,PC,  0.15 ,"  7,470 ","57,270.00","  7,470 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Funnel 4,(1 * 120 pcs),120,"  55,932 ","  10,068 ","  66,000 ",  550 ,PC,  0.15 ,"  9,900 ","75,900.00","  9,900 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Funnel 5,( 1 * 72 pcs ),72,"  46,983 ","  8,457 ","  55,440 ",  770 ,PC,  0.15 ,"  8,316 ","63,756.00","  8,316 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Funnel 6,( 1 * 60 pcs ),60,"  47,542 ","  8,558 ","  56,100 ",  935 ,PC,  0.15 ,"  8,415 ","64,515.00","  8,415 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Grater Big - Heart shape, ( 1 * 48 set ),48,"  75,254 ","  13,546 ","  88,800 ","  1,850 ",SET,  0.15 ,"  13,320 ","102,120.00","  13,320 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Grater Small - Heart shape, ( 1 * 60 set ),60,"  68,644 ","  12,356 ","  81,000 ","  1,350 ",SET,  0.15 ,"  12,150 ","93,150.00","  12,150 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Grater with container - Big,( 1 * 48 set ),48,"  73,220 ","  13,180 ","  86,400 ","  1,800 ",SET,  0.15 ,"  12,960 ","99,360.00","  12,960 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Grater with container - Small, ( 1 * 64 set ),64,"  67,797 ","  12,203 ","  80,000 ","  1,250 ",SET,  0.15 ,"  12,000 ","92,000.00","  12,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Hang Rack - Big,( 1 * 12 pcs ),12,"  48,305 ","  8,695 ","  57,000 ","  4,750 ",PC,  0.15 ,"  8,550 ","65,550.00","  8,550 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Hang Rack - Small,( 1 * 15 pcs ),15,"  37,754 ","  6,796 ","  44,550 ","  2,970 ",PC,  0.15 ,"  6,683 ","51,232.50","  6,683 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Hanger - Flate,( 1 * 12 doz ),12,"  35,085 ","  6,315 ","  41,400 ","  3,450 ",DOZ,  0.15 ,"  6,210 ","47,610.00","  6,210 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Hanger - Gabana,(1 * 6 doz),6,"  42,203 ","  7,597 ","  49,800 ","  8,300 ",DOZ,  0.15 ,"  7,470 ","57,270.00","  7,470 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Hanger - Normal,( 1 * 12 doz ),12,"  49,322 ","  8,878 ","  58,200 ","  4,850 ",DOZ,  0.15 ,"  8,730 ","66,930.00","  8,730 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Helmet,( 1 * 12 pcs ),12,"  30,508 ","  5,492 ","  36,000 ","  3,000 ",PC,  0.15 ,"  5,400 ","41,400.00","  5,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ice Lolly,(1 * 40 sets),40,"  131,017 ","  23,583 ","  154,600 ","  3,865 ",SET,  0.15 ,"  23,190 ","177,790.00","  23,190 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Ice Tray,( 1 * 16 doz ),16,"  145,085 ","  26,115 ","  171,200 ","  10,700 ",DOZ,  0.15 ,"  25,680 ","196,880.00","  25,680 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Jali Basin, (1 * 18pcs),18,"  77,797 ","  14,003 ","  91,800 ","  5,100 ",PC,  0.15 ,"  13,770 ","105,570.00","  13,770 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Kiddy lunch box,( 1 * 72 pcs ),72,"  64,068 ","  11,532 ","  75,600 ","  1,050 ",PC,  0.15 ,"  11,340 ","86,940.00","  11,340 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Kitchen Stand,( 1 * 36 pcs ),36,"  24,407 ","  4,393 ","  28,800 ",  800 ,PC,  0.15 ,"  4,320 ","33,120.00","  4,320 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Korando big,( 1 * 72 pcs ),72,"  36,610 ","  6,590 ","  43,200 ",  600 ,PC,  0.15 ,"  6,480 ","49,680.00","  6,480 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Lamp base chimney ,( 1 * 36 pcs ),36,"  30,508 ","  5,492 ","  36,000 ","  1,000 ",PC,  0.15 ,"  5,400 ","41,400.00","  5,400 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Lamp base with burner   ,( 1 * 36 pcs ),36,"  45,763 ","  8,237 ","  54,000 ","  1,500 ",PC,  0.15 ,"  8,100 ","62,100.00","  8,100 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Messi Tray,( 1 * 48 pcs ),48,"  93,559 ","  16,841 ","  110,400 ","  2,300 ",PC,  0.15 ,"  16,560 ","126,960.00","  16,560 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Multi Purpose Tray,( 1 * 18 pcs ),18,"  60,407 ","  10,873 ","  71,280 ","  3,960 ",PC,  0.15 ,"  10,692 ","81,972.00","  10,692 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Multi Tray Stackable,( 1 * 12 pcs ),12,"  50,339 ","  9,061 ","  59,400 ","  4,950 ",PC,  0.15 ,"  8,910 ","68,310.00","  8,910 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Nancy Lunch Box,( 1 * 72 pcs ),72,"  52,475 ","  9,445 ","  61,920 ",  860 ,PC,  0.15 ,"  9,288 ","71,208.00","  9,288 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Omega Lunch Box,( 1 * 48 pcs ),48,"  58,983 ","  10,617 ","  69,600 ","  1,450 ",PC,  0.15 ,"  10,440 ","80,040.00","  10,440 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Omega Lunch Box - Transparent,( 1 * 48 pcs ),48,"  58,983 ","  10,617 ","  69,600 ","  1,450 ",PC,  0.15 ,"  10,440 ","80,040.00","  10,440 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Orange/Lime squeezer,( 1 * 24 pcs ),24,"  37,627 ","  6,773 ","  44,400 ","  1,850 ",PC,  0.15 ,"  6,660 ","51,060.00","  6,660 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Paper Tray  -  3 Stack,(1 * 14 sets),14,"  86,017 ","  15,483 ","  101,500 ","  7,250 ",SET,  0.15 ,"  15,225 ","116,725.00","  15,225 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Round Trolley - 4stack,( 1 * 18 pcs ),18,"  68,644 ","  12,356 ","  81,000 ","  4,500 ",PC,  0.15 ,"  12,150 ","93,150.00","  12,150 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Salt & Pepper Bottles,(1*60pkt*2pc),60,"  35,593 ","  6,407 ","  42,000 ",  700 ,PACK,  0.15 ,"  6,300 ","48,300.00","  6,300 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Salt & Pepper Bottles with stand,(1*60pkt*2pc),60,"  40,678 ","  7,322 ","  48,000 ",  800 ,PACK,  0.15 ,"  7,200 ","55,200.00","  7,200 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Sanitary Ware,( 1 * 24 sets ),24,"  122,034 ","  21,966 ","  144,000 ","  6,000 ",SET,  0.15 ,"  21,600 ","165,600.00","  21,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
School Ruler,( 1 * 30 doz ),30,"  50,847 ","  9,153 ","  60,000 ","  2,000 ",DOZ,  0.15 ,"  9,000 ","69,000.00","  9,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Serving Pot 3pcs set,(1 * 21 sets),21,"  62,288 ","  11,212 ","  73,500 ","  3,500 ",SET,  0.15 ,"  11,025 ","84,525.00","  11,025 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Serving Pot 4pcs set,(1 * 12 sets),12,"  64,576 ","  11,624 ","  76,200 ","  6,350 ",SET,  0.15 ,"  11,430 ","87,630.00","  11,430 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Serving Tray,( 1 * 84 pcs ),84,"  106,780 ","  19,220 ","  126,000 ","  1,500 ",PC,  0.15 ,"  18,900 ","144,900.00","  18,900 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Shoe Rack,( 1 * 6 sets ),6,"  111,864 ","  20,136 ","  132,000 ","  22,000 ",SET,  0.15 ,"  19,800 ","151,800.00","  19,800 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
sokoni crate - close,( 1 * 1 pc ),1,"  22,373 ","  4,027 ","  26,400 ","  26,400 ",PC,  0.15 ,"  3,960 ","30,360.00","  3,960 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
sokoni crate - open,( 1 * 1 pc ),1,"  19,576 ","  3,524 ","  23,100 ","  23,100 ",PC,  0.15 ,"  3,465 ","26,565.00","  3,465 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Stainer Big, (1 * 96 pcs),96,"  42,305 ","  7,615 ","  49,920 ",  520 ,PC,  0.15 ,"  7,488 ","57,408.00","  7,488 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Stainer small,( 1 * 12 doz ),12,"  38,644 ","  6,956 ","  45,600 ","  3,800 ",DOZ,  0.15 ,"  6,840 ","52,440.00","  6,840 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Swing Hanger,( 1 * 12 doz ),12,"  53,898 ","  9,702 ","  63,600 ","  5,300 ",DOZ,  0.15 ,"  9,540 ","73,140.00","  9,540 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Tea Stainer 1,(1 * 360 doz),360,"  427,119 ","  76,881 ","  504,000 ","  1,400 ",DOZ,  0.15 ,"  75,600 ","579,600.00","  75,600 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Tea Stainer 5,( 1 * 84 doz),84,"  462,712 ","  83,288 "," 546,000 "," 6,500 ",DOZ,  0.15 ,"  81,900 ","627,900.00","  81,900 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Tiffin Rectangular - 3 pcs set,(1 * 10 sets),10,"  26,271 ","  4,729 ","  31,000 ","  3,100 ",SET,  0.15 ,"  4,650 ","35,650.00","  4,650 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
Tiffin Rectangular - 4 pcs set,(1 * 10 sets),10,"  33,898 ","  6,102 ","  40,000 ","  4,000 ",SET,  0.15 ,"  6,000 ","46,000.00","  6,000 ",#REF!,TRUE,158c6191-eb0e-4d49-8411-69e9bdd7b818,158c6191-eb0e-4d49-8411-69e9bdd7b818
